"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"29941",265.11130494645,-0.593420462017158,0.275977320517772,-2.15025082823407,0.0315353795970574,0.0994468355578461
"8367",2.38003254685484,-3.05874395822494,1.4226087987002,-2.15009492491515,0.0315477069796627,0.0994712917463103
"152",6.66525524434489,-2.24244203757417,1.04303824489241,-2.14991353246639,0.0315620550070704,0.0995021111047419
"192670",1117.50527568952,0.306997987562979,0.142810857370819,2.14968240661028,0.031580345024115,0.099545347195689
"9653",1453.61736681602,0.261180919372949,0.121505611834656,2.14953791375793,0.0315917840035494,0.0995669785283529
"163786",371.542662417935,-0.218742639873321,0.101778149323792,-2.1492102315343,0.0316177385947759,0.0996343454327845
"286223",2.22202412349116,-2.93705193907378,1.36730458094313,-2.148059752018,0.0317090090184059,0.0999074873576305
"55157",633.371872536474,-0.226150079812219,0.105299240949422,-2.14768955381972,0.0317384257742568,0.0999712163232561
"4175",1084.78617196813,-0.238943543526335,0.111253918320435,-2.14773148787557,0.0317350924279626,0.0999712163232561
"105376805",80.1896948996839,0.400242760573819,0.186379126031926,2.14746559389521,0.0317562334763301,0.100005987674234
"3838",3604.64165308258,-0.191847031779137,0.0893377551492144,-2.14743510690086,0.0317586582478988,0.100005987674234
"78996",820.418938588579,-0.259984606260858,0.121111798845579,-2.1466496967182,0.0318211802988388,0.10018836448358
"101928483",3.48827576068146,-2.49788663190659,1.1637394427671,-2.14643118563309,0.0318385934801795,0.100214183992301
"1045",3.13634458887271,-2.88828493189283,1.34561481804928,-2.14644257268209,0.0318376858427927,0.100214183992301
"105370447",266.221868203706,0.261318890058986,0.121770286041851,2.14599881919613,0.0318730729034633,0.10030819819004
"344405",9.42801839465707,-1.05809081175866,0.493100729744487,-2.14579039926982,0.0318897049564755,0.100346025605016
"863",22.590051167735,-0.819951472763662,0.382220614904683,-2.14523089752273,0.0319343903809255,0.100472103706061
"112398",473.31866576487,-0.227669845900407,0.106161636821961,-2.14455854973508,0.0319881594176129,0.100626720111276
"2060",2097.33393029597,0.184507239788836,0.0860513123484513,2.14415370031433,0.0320205734774358,0.100714124125357
"59084",201.841917893692,-0.243883617027347,0.113766583686977,-2.14371926380756,0.0320553877230831,0.100809051070164
"873",453.643012644492,-0.701519162322676,0.327341304819923,-2.14308170705373,0.0321065380654849,0.100955317553503
"7092",5.69843923102843,1.72806039731435,0.806369135293381,2.14301406351029,0.032111969120659,0.100957803495529
"94103",1576.89838589335,0.151153865963775,0.0705375065305262,2.14288643586176,0.032122218404072,0.100975434705821
"105377641",1683.22589865033,0.58428802257359,0.272701982688031,2.14258809860584,0.032146187653628,0.101036182980689
"343263",2.37150860100488,-3.03327260711678,1.41576012896644,-2.14250461293269,0.0321528978703121,0.101042676017118
"7091",432.97287940256,-0.259772507389526,0.121266873278856,-2.14215556454707,0.0321809658696657,0.101116275774184
"64168",38.0122091301932,0.688658564030248,0.321506328768678,2.14197514141544,0.0321954824502907,0.101147280316033
"1911",2951.92216904484,0.289888428809596,0.13538799436825,2.1411679090327,0.0322604999221434,0.101330634540048
"32",207.894585118685,-0.339215358921553,0.15842783033974,-2.14113491420114,0.0322631598390748,0.101330634540048
"110006325",194.632270373689,-0.453785602965167,0.211963041961227,-2.14087134609143,0.0322844144375657,0.101382754114272
"6209",3925.6336721766,0.300422285650017,0.140338584828491,2.14069627406579,0.032298539185839,0.101412472005645
"4825",5.57556118105595,-1.57823005061129,0.737351881325193,-2.14040282609009,0.0323222263390068,0.101443175525484
"116969",3.25567513955628,-2.37399675622218,1.10913601106947,-2.14040183758264,0.0323223061565845,0.101443175525484
"115948",246.659069890937,0.370757948738442,0.173216350339319,2.14043274790256,0.0323198103657167,0.101443175525484
"90378",654.797063972008,0.203630658885472,0.095144053333678,2.14023527220689,0.0323357579814259,0.101470755898443
"8289",3164.70297509037,0.198101717501287,0.0925690675437427,2.14004227068265,0.0323513507890607,0.101505045827344
"7991",4870.25865383914,0.491823632049814,0.229862519082482,2.13964257423514,0.0323836631953621,0.10159177743018
"100506696",61.931831353921,-0.436539952283495,0.204036038573408,-2.13952375931097,0.0323932738045214,0.101592628642233
"22846",47.128928543794,-0.543635124112784,0.254085377085193,-2.13957658779595,0.0323890003534737,0.101592628642233
"221527",16.5735493776068,-0.84976198729633,0.397187679136925,-2.1394469968022,0.0323994842098284,0.101597460142552
"91683",180.623086089232,-0.45927098843486,0.214695294287003,-2.13917584901004,0.0324214293565059,0.101651623732547
"79939",2690.74990707941,0.150487156289637,0.0703628239253538,2.1387310499261,0.0324574564203972,0.101749916697718
"8825",5.47371173133596,-2.06285876569271,0.964602825645769,-2.13855766419894,0.032471509303224,0.10176464367631
"55205",1516.68835889325,0.197118489311836,0.0921720816274859,2.13859214017202,0.0324687146165711,0.10176464367631
"11091",1054.05409504192,-0.143279744378605,0.0670113292143581,-2.13814210311032,0.0325052116741394,0.101855593429725
"196549",1.5393632604169,-3.19035967820267,1.4923537028815,-2.13780397505135,0.0325326562624906,0.101923700998152
"342897",64.7213808737231,-0.495643049834956,0.231855846819196,-2.13772072878311,0.0325394160943288,0.101923700998152
"63908",495.083398968781,0.213700003310167,0.0999671995950241,2.13770120775499,0.0325410014310151,0.101923700998152
"100507321",52.1191395058169,-0.70338714262189,0.329073245265027,-2.13747897388437,0.0325590540948564,0.101965565119864
"3836",2421.31538641663,0.163165193305174,0.0763431853954404,2.13725943527265,0.0325768962374565,0.10200675799397
"10412",1202.06309531477,0.188259496256054,0.0881177941910151,2.13645266525804,0.0326425352678053,0.102197581995448
"54726",3145.12236969831,0.223154763613213,0.104454532955176,2.13638180459793,0.0326483059180161,0.102200941518325
"54626",956.914851913174,0.525216570375314,0.245856957065907,2.13626889652962,0.0326575025707111,0.102215023151833
"728661",1761.26447973446,0.177512563431663,0.0831067029543525,2.1359596412959,0.0326827035665632,0.102279185672346
"100506233",30.6621880462214,-0.702096144949795,0.328762073412014,-2.13557524340683,0.0327140510995371,0.102362562307138
"6584",382.205233899991,-0.313649954030958,0.146898974488866,-2.13514052853195,0.0327495329879568,0.102458849537818
"10458",721.874737462629,-0.478358921619131,0.224087872071069,-2.13469348964776,0.0327860551384445,0.102558363133285
"100131176",144.682529859104,0.839734464839102,0.393412743054097,2.13448720120292,0.03280292023324,0.102596367538006
"55006",314.406161556375,-0.237246397241403,0.111156517036666,-2.1343453678307,0.0328145201177962,0.102603147410574
"8792",49.1493791756354,-0.641297785678589,0.300464029495421,-2.13435793547581,0.032813492127401,0.102603147410574
"105378487",29.6956218789416,0.86475997673286,0.405231364293835,2.13399073450252,0.032843539280887,0.102679126396749
"2731",6288.15311083716,0.209166673926305,0.098036345341018,2.13356253947168,0.0328786071772204,0.102763443037707
"64318",486.596253083471,-0.215880415042187,0.101186588054588,-2.13348843154712,0.0328846796483048,0.102763443037707
"79039",1669.86022930953,0.114722419912178,0.0537709097187359,2.13354061726436,0.032880403402928,0.102763443037707
"105376689",4.48950334279843,-1.99969275887643,0.937381853317234,-2.13327445138804,0.0329022187673968,0.102788723650701
"9534",555.478071717281,0.24331333918143,0.114053789396608,2.13332095731899,0.0328984061766211,0.102788723650701
"2122",11.8739231530764,-1.06525820109825,0.499399135130597,-2.13307978761252,0.0329181815541227,0.10282382740725
"100131107",3.4955312690443,-3.08295514199549,1.44548695856694,-2.13281422134168,0.032939969167466,0.10287711300709
"5098",59.8858270433669,-0.505304408798499,0.236947129985641,-2.13256184545945,0.0329606860532314,0.102927039726439
"2011",1747.22069533498,-0.133971120626354,0.0628269496006835,-2.13238302158309,0.0329753719951294,0.102958121860797
"22955",261.327124574725,-0.32899683102467,0.154298314494556,-2.1322127341597,0.0329893620857592,0.102987022749
"79767",812.93127034323,0.374041381726884,0.175463039362173,2.13173887267976,0.0330283192741619,0.103093847077284
"2246",38.3651053298521,-2.29436855104684,1.07652297431752,-2.13127690331122,0.0330663366885298,0.10319770778879
"9935",3.72637978233755,-3.72770994241249,1.74913269170464,-2.13117618811389,0.0330746299395962,0.103208784992234
"2138",2.48963155407245,-3.1613452173004,1.48350847686982,-2.13099235130142,0.0330897723136948,0.103241228518105
"5346",6.25314336109266,-1.51630298306714,0.711725003559765,-2.13046187148576,0.0331335004430263,0.103362838491322
"6886",2.80785985974921,-2.67226388088902,1.25445654766266,-2.13021637606185,0.0331537536788037,0.103411192119864
"121355",530.556909257099,0.198496020729196,0.0931912507113152,2.12998558570794,0.0331728034158938,0.103455778543031
"79844",36.2145886833234,-0.578368925366272,0.271553842071775,-2.1298499073101,0.0331840068596607,0.103475885515089
"246175",557.202737375814,-0.224290830644465,0.105317504679425,-2.12966335774078,0.0331994162022422,0.103509099870447
"285908",37.7502784875114,-0.663179018954803,0.31144529027729,-2.12935960073229,0.0332245202012993,0.103572526364732
"7381",1864.42388224107,0.16300111012589,0.0765558040212772,2.12918030461266,0.0332393457525052,0.103603897735172
"124152",31.7422147688077,-0.798011602442335,0.374851877020649,-2.12887183274895,0.0332648657738904,0.103668588995382
"100306951",61.3071873296461,-0.450836655514339,0.211794890917806,-2.12864745490627,0.0332834391891774,0.103711616012567
"643",401.74481436541,0.190372266170547,0.0894523218280676,2.12819815383276,0.0333206578423635,0.103797856818222
"64900",509.110061756175,0.306722205835312,0.144120241076801,2.12823822346967,0.0333173371570489,0.103797856818222
"1605",26733.7373893933,0.165957440417318,0.0779848498377315,2.12807283418045,0.0333310452679967,0.103815350157557
"440730",3.42817312364638,-2.56205586467007,1.20417628044323,-2.12764186297294,0.0333667885205174,0.103895592869076
"54438",65.2574361786288,-1.26688138829114,0.595460183020808,-2.12756692120734,0.0333730072758345,0.103895592869076
"51545",260.738896912802,0.291918423138296,0.137208682694818,2.1275506579098,0.0333743569542183,0.103895592869076
"107985697",3.02415161695114,-2.29763456568283,1.07995302805183,-2.12753194444728,0.0333759100276692,0.103895592869076
"2804",4076.93472379844,0.265265097261589,0.124695159195228,2.1273087020666,0.0333944421974467,0.103938409792225
"146880",167.093922775707,0.28031084157489,0.131775917388299,2.12717806963855,0.0334052905575404,0.103957302441689
"107985246",103.145866131252,-0.578473903346023,0.271987499353586,-2.12684003757835,0.0334333764007976,0.104014948802481
"101927179",66.2496999101096,0.437477264291902,0.205692618749676,2.12684960185325,0.0334325814626773,0.104014948802481
"51032",4.28142953510323,-1.91674816257186,0.901256624855854,-2.12675070530374,0.0334408020655745,0.104023175541698
"23239",577.070122778869,-0.194660473556662,0.0915506320318725,-2.12626029156077,0.0334815924049535,0.104135171459924
"2014",79.9238074453196,-0.58807550002406,0.276588356362646,-2.12617590905747,0.0334886152401921,0.104142125952776
"91010",328.671541211933,0.277270907750001,0.130419308137507,2.12599584915496,0.0335036051554175,0.104173850759077
"10020",3584.37760109343,0.255439078905808,0.12016530150608,2.12573077006663,0.0335256833285641,0.104212711315365
"23210",714.266758744636,0.244533569899292,0.115031981273893,2.12578769131215,0.0335209413657332,0.104212711315365
"10739",1.71189397869569,-4.18159342701632,1.96767585278777,-2.12514343817957,0.0335746459564795,0.104349999632738
"282617",1.53792250106147,-4.03190897386689,1.89765779510078,-2.12467652717796,0.0336136133848367,0.104456188087489
"5125",3272.01122298961,0.51802513869542,0.243851739916366,2.12434464840435,0.0336413348161359,0.104527403636083
"80764",173.385865843181,-0.293751560217088,0.138286538116628,-2.12422383420536,0.0336514311331016,0.104543843457341
"60526",548.338322453875,0.187092433163525,0.0880834533734175,2.12403608167328,0.0336671265600126,0.104577670679559
"5612",1323.02872527271,0.126024528083992,0.0593369294397861,2.12388017502454,0.0336801645448564,0.104603234809122
"100132399",1.17854749311216,-3.65134353609208,1.71932985275009,-2.12370158655228,0.0336951046455674,0.104619765472951
"645073",1.17854749311216,-3.65134353609208,1.71932985275009,-2.12370158655228,0.0336951046455674,0.104619765472951
"22837",1993.66273097653,0.328558346234565,0.154723640344518,2.12351742437661,0.0337105169587212,0.104652683640688
"11184",3.06194066587406,-2.34878977426677,1.1065055950533,-2.12270935164464,0.0337782148873348,0.104847887443124
"8034",899.312051265723,0.233503527151642,0.110007851503656,2.12260783171356,0.0337867281396476,0.104859351983762
"114883",2980.57217020727,0.224771968767908,0.105911239349394,2.12226738303384,0.0338152908593198,0.104933029230547
"4809",1803.887248378,0.139917793713778,0.065931146833594,2.12218049333984,0.0338225839750732,0.104940692664246
"84909",451.493430154417,0.219027140433773,0.103221592116778,2.12191205291602,0.0338451241094283,0.104991942923984
"84449",91.3004324042355,0.425310507404584,0.200441469078198,2.1218688396195,0.0338487537998173,0.104991942923984
"285352",15.2549107173786,-0.98881087967614,0.466065696640158,-2.12161265419108,0.0338702788691306,0.105028760985862
"222161",87.4097484468842,0.348968797070659,0.16448163266179,2.12162775516836,0.0338690097387031,0.105028760985862
"107984834",5.44512659824625,-1.48815265172432,0.70157220690697,-2.12116819491062,0.0339076507454964,0.105129663619641
"100873949",206.67154793228,0.349814233000293,0.16493488957695,2.12092319519266,0.0339282663501239,0.105165240722332
"2921",1.17185628744875,-3.64504734547627,1.71865814071417,-2.12086816983953,0.033932897955052,0.105165240722332
"403313",162.294396219276,-0.504460151034671,0.237856467619855,-2.12085950860459,0.0339336270394727,0.105165240722332
"146771",80.1437258714184,0.542613689132709,0.255857414183229,2.12076593857907,0.033941504420065,0.105174671722395
"126259",6.3475878816367,-1.34490750796307,0.634192878471217,-2.1206600603985,0.0339504198727611,0.105187316256308
"219844",107.747647750062,-0.31959258540251,0.150724231448379,-2.12037959876389,0.0339740457693988,0.105245527518018
"25759",1.67200594686049,-4.15095864845244,1.95839807905813,-2.1195683823632,0.0340424612232967,0.105442452501999
"776",1.10693160967335,-3.54768930703662,1.67423532436196,-2.11899083445072,0.0340912415490537,0.105578512617966
"5937",3404.62340044045,0.122840843118676,0.057977292204389,2.11877510052766,0.0341094779919656,0.105604924319511
"596",18.5901484820394,-0.942186639012435,0.444673193542325,-2.11882940706826,0.0341048865605754,0.105604924319511
"100506791",1.43354500352827,-3.08484251295978,1.45643495625943,-2.11807777594311,0.0341684813537271,0.105757501825535
"3822",1.48252949177463,-3.97140853794957,1.87499859497252,-2.11808614075669,0.0341677730575161,0.105757501825535
"440068",16.7508459434269,1.02969217621442,0.486331483057918,2.11726407210983,0.0342374422850047,0.105940804203181
"6123",9.19415079111331,-1.12129166612358,0.529582439879677,-2.11731277641748,0.0342333112788806,0.105940804203181
"64072",108.253382910334,-0.643498660625148,0.304094780938554,-2.11611214976812,0.0343352703977934,0.106228404831398
"10555",175.610899058172,-0.781717639127169,0.369445610515506,-2.11592076581015,0.0343515469814456,0.106263650807384
"1850",398.827532446419,-0.226564114799466,0.107095380365874,-2.11553583380951,0.0343843041637977,0.106349860873981
"5218",108.81433144394,-1.07763250744197,0.509413637068738,-2.11543710066905,0.0343927105174899,0.106360740585432
"11044",366.407808729597,-0.263940216409503,0.124778055550664,-2.11527752411829,0.0344063009237353,0.106387646801703
"126068",162.65471987148,0.280927186236309,0.132822614960862,2.115055379079,0.034425227642106,0.10643104342499
"100008586",1.54005432544749,-3.19977316234592,1.51293062124112,-2.1149503601963,0.034434178328746,0.106443589616396
"79097",1.09685381153469,-3.53775501562008,1.67294295120796,-2.11468957328498,0.0344564136162353,0.106497192020858
"8338",3.10473453010671,-2.30166006909614,1.08845381142817,-2.11461436850143,0.034462828026154,0.106501887292188
"3139",44.0996689069845,1.01841293012586,0.481739099037194,2.11403419851381,0.0345123465218797,0.106633327378188
"90321",317.23115383736,0.250639767370535,0.118561789446443,2.11400121861146,0.0345151632375988,0.106633327378188
"84641",2296.80976001225,0.22131221314243,0.104706731401396,2.11363882895001,0.0345461268018231,0.106713834261034
"6794",645.402650692892,-0.212257537740475,0.100426014070998,-2.11357126640927,0.0345519021537697,0.106716522325016
"84259",795.252084040702,0.164495335873452,0.077835935745377,2.11335977782245,0.034569985861929,0.10675721964686
"4209",735.25282122439,-0.287593221708157,0.136131798223824,-2.11260870318708,0.0346342731912797,0.106940568769441
"780529",1.53688483622259,-3.18239521009421,1.50656949733849,-2.11234544155861,0.03465683090974,0.106995035230921
"10699",11.2717559538799,1.08353821041083,0.513027729928929,2.11204608873858,0.0346824963682994,0.107046774207242
"399473",9.44886445463365,-1.33872533750088,0.633855599838387,-2.11203519830418,0.0346834303818187,0.107046774207242
"105376392",262.088847984276,0.226384408372739,0.107190782180469,2.11197645700161,0.0346884686753538,0.107047138227092
"107986894",1.53024187008089,-3.18859085386837,1.50990806398767,-2.11177814723852,0.0347054824969998,0.107084452872604
"25842",734.41629923035,0.349054165175479,0.165314592205069,2.11145404963698,0.0347333035239142,0.107139905212857
"5609",942.867577860869,0.184176824355498,0.087226452744001,2.11147901309291,0.034731159946369,0.107139905212857
"861",585.922931305111,0.227599278043093,0.107828720618939,2.11074820081949,0.0347939605705365,0.107311795601445
"29990",249.502871565765,0.338873544862375,0.160554917301206,2.11063946566419,0.0348033127515346,0.107325424836625
"3382",423.148118594538,-0.213748429488701,0.101301916353218,-2.1100136817097,0.0348571774205062,0.107476297046561
"84919",4129.16341264465,0.276751717595912,0.131186117304926,2.10961131620839,0.0348918488213185,0.107552715068944
"79722",3.16875280570129,-2.00699124472928,0.951336907573542,-2.10965350839617,0.0348882117845688,0.107552715068944
"2802",3416.79118135023,0.23121896473693,0.109633356655877,2.10902020871888,0.0349428373195738,0.107694626536995
"11097",277.339584300461,-0.225528428230223,0.106943171083349,-2.10886236068735,0.0349564639326465,0.107721363926155
"1672",2.56982007041594,-4.77183889012213,2.26288497701486,-2.10874124782826,0.0349669223689585,0.107738332114298
"3938",1.45618782984044,-3.94865681216559,1.8726904367379,-2.10854753925261,0.0349836552031067,0.107759366076567
"3084",1.45618782984044,-3.94865681216559,1.8726904367379,-2.10854753925261,0.0349836552031067,0.107759366076567
"122553",597.285219364157,-0.187078195998932,0.0887524475934989,-2.10786520340015,0.0350426508494883,0.107925808590242
"100996660",15.7080511764839,-1.18176117662468,0.560710496378664,-2.10761379402928,0.0350644094331197,0.107977535969845
"100996720",55.416413662489,0.454742100201179,0.215802019782595,2.10721892528762,0.035098607195803,0.108067548563811
"10106",2093.41170683064,-0.201755211267033,0.0957928599778979,-2.10616126623199,0.0351903464660581,0.108334679172996
"2904",1.44945563453348,-3.94292823415217,1.87214663817524,-2.10610010655752,0.0351956575899702,0.108335699848244
"339175",249.824113816122,-0.217130948164701,0.103115532035344,-2.1057055506466,0.0352299373867044,0.108425876048259
"64118",1437.75303762137,-0.177600225706461,0.0843497093275991,-2.10552267603784,0.0352458355561744,0.108459462285733
"100170841",319.410703966902,-0.378377548979326,0.179756894436615,-2.10494039833753,0.0352964965501797,0.108599997022445
"387522",2112.18544508335,0.141469906824301,0.0672119520770579,2.10483258486686,0.0353058836622137,0.108613518800215
"440456",176.852038714774,-0.351707615915345,0.16712093942664,-2.10450956727497,0.0353340209391572,0.108684710809035
"494470",1.71015972593559,-3.3434435307052,1.58877325377914,-2.10441831315596,0.0353419733293924,0.108693804319234
"1592",4.91130937036061,-1.75291347863084,0.833101199297835,-2.10408228929241,0.0353712694814496,0.108753156986775
"357",189.363900523402,-1.41238673015394,0.671259301913936,-2.1040851517839,0.0353710198283956,0.108753156986775
"337867",2540.52537154174,0.117321953790665,0.0557730016051193,2.10356176670068,0.0354166920194823,0.108877427098468
"126917",1568.62419911312,0.15647085479522,0.0743931534647808,2.1032964393598,0.0354398645135319,0.10888415360969
"151647",1.0705121496005,-3.51059788539782,1.66917446006398,-2.10319410546412,0.0354488053510325,0.10888415360969
"953",1257.5985226515,-0.240031021250378,0.114114733698688,-2.10341831830553,0.0354292185498645,0.10888415360969
"146542",44.1874153716944,-0.65172945984609,0.309839773460721,-2.10344028000882,0.0354273005144963,0.10888415360969
"8623",510.338042496968,0.607979752977335,0.289061095683237,2.10329152575959,0.0354402937672025,0.10888415360969
"23157",1001.800829116,0.17332152057401,0.0824087599407717,2.10319292146343,0.0354489088075672,0.10888415360969
"107984285",4.43475984501736,-1.75169923213368,0.833153961996903,-2.10249163064077,0.0355102320277968,0.109046185553526
"6811",923.530892623047,0.273415445069574,0.130044562694346,2.10247502398239,0.0355116852659833,0.109046185553526
"101927763",2.0623519930327,-2.80087806134402,1.33235381596017,-2.10220290420796,0.0355355055244447,0.10908572833372
"100129075",15.8569147236,-0.997411316470262,0.474470626223091,-2.10215609006171,0.0355396048184137,0.10908572833372
"102724895",3.75189781515443,-2.32230728936881,1.10468306418017,-2.10223851950902,0.0355323871307198,0.10908572833372
"6400",4934.27229285132,0.19770138937854,0.0940502715439004,2.10208206880358,0.0355460873341117,0.109090235017765
"1606",1113.89051363753,0.32446436335775,0.154364381412954,2.10193802733382,0.035558704859757,0.109113565998431
"171523",2.78208106716216,-2.17058066647141,1.03292442858513,-2.10139348668965,0.0356064392351756,0.10924463291503
"79003",293.59957069444,-0.301313716888203,0.143410452273807,-2.10105827093354,0.0356358513876688,0.109319456118179
"28972",1817.07497213435,0.157793735275561,0.0751307918524147,2.1002538557763,0.0357065160973017,0.10949308969498
"143570",308.33601324115,0.283370266722058,0.134919879468533,2.10028550157538,0.0357037338814056,0.10949308969498
"643904",1.06377995429354,-3.50390027130124,1.6683316124335,-2.10024208927523,0.035707550624466,0.10949308969498
"57582",4.10221757193921,1.94523881185223,0.926382090338038,2.09982342290578,0.0357443769969605,0.109580179176454
"92002",600.321496546492,0.293095540542455,0.139582286850292,2.09980468980862,0.0357460255384855,0.109580179176454
"107984852",3.99506701874603,1.66121373494505,0.791311361025642,2.09931743276364,0.0357889276975698,0.109696239925096
"114908",856.76596320036,-0.351792842242432,0.167618020652465,-2.09877697441512,0.0358365655031299,0.109826781108057
"27124",27.9390916311992,-0.622525484768177,0.29662411712484,-2.09870151760511,0.0358432208187484,0.109831705934182
"1580",1.935261674176,-3.54686765558756,1.69012154619699,-2.09858732560892,0.0358532945951748,0.109832555717995
"22845",620.159582034235,-0.19684705784615,0.0938025030869218,-2.09852670630487,0.0358586432829987,0.109832555717995
"11200",130.697361268778,-0.468563734377838,0.223282135003222,-2.09852765144456,0.0358585598842566,0.109832555717995
"80185",279.560861493826,-0.285897437371147,0.13625026018728,-2.09832580853918,0.0358763741749169,0.109871395910683
"54968",568.780704671153,0.288484260869766,0.137496926663455,2.09811424786152,0.0358950542389309,0.109913131600588
"9767",1471.17213437817,0.218451860954925,0.104140869993079,2.09765734595307,0.0359354253716951,0.11002126574537
"79712",440.139228760255,-0.185589878431624,0.0884899584307746,-2.0972987412669,0.0359671382299838,0.110102864687143
"105370792",28.3849369178222,-0.673950846933084,0.321371048005713,-2.09711127096024,0.0359837264814518,0.110138147626683
"123016",501.809222707959,0.216547672228233,0.103265681499866,2.09699552729446,0.0359939712802042,0.11015400747955
"91750",185.669225446211,-0.385407004674277,0.183813180875717,-2.09673214313649,0.0360172934249761,0.110209878446383
"10240",382.047341675631,0.229728928298555,0.109579449451554,2.09645996077139,0.0360414081694385,0.110268158646365
"200030",582.389303789546,0.452305685789443,0.215792170408958,2.09602454496962,0.0360800136528432,0.110370750426217
"3815",40.7233896524296,-0.935180449083219,0.446262193611284,-2.0955852018641,0.0361190030721807,0.110421295375387
"81796",254.599741685159,0.239159374607673,0.114122744762947,2.09563286533678,0.0361147714501878,0.110421295375387
"5058",3152.27733871617,0.380695432730499,0.181668293990941,2.09555241791109,0.036121913917385,0.110421295375387
"102723692",46.3870930311822,0.517227544421322,0.246801623815363,2.09572180452212,0.0361068764495556,0.110421295375387
"4185",5.63277729153148,-1.55597682824206,0.742461038969026,-2.09570165513691,0.0361086649519121,0.110421295375387
"9056",2550.27881826152,-0.515960597599533,0.246261632796069,-2.09517248684371,0.0361556621010638,0.110506469588531
"968",213.932436532466,0.40377455502526,0.192721040906865,2.09512439910694,0.0361599355120773,0.110506469588531
"23212",334.415469332359,-0.223908988197155,0.106910186503628,-2.09436533149773,0.0362274486053485,0.110697243238478
"8642",43.1997867728558,-0.580381830413229,0.277141802531831,-2.09416921269598,0.0362449092864044,0.11073504373473
"9204",360.598499834839,0.301073326480582,0.143774095130523,2.09407213592448,0.0362535547960812,0.110745905383817
"100506211",61.0369952049087,0.655302119823651,0.312972980707821,2.0937977404363,0.0362780015476886,0.110789472441257
"25895",115.488171551518,0.361617632132123,0.172704682553938,2.0938496095448,0.0362733792900239,0.110789472441257
"1774",1337.72935227922,0.41532050351218,0.198407051649891,2.09327491164505,0.0363246208917286,0.110916273981817
"50810",193.012918676673,-0.362724441599949,0.173290221430621,-2.09316162565567,0.036334729049419,0.110931569632214
"84173",348.022833215451,-0.213269782811211,0.101898069813141,-2.09297176288327,0.036351675291783,0.110967735042519
"10903",219.985711078248,0.343010916381592,0.163950724810008,2.09215858471553,0.0364243319091321,0.111173928874169
"60489",7.56338382597501,-1.29351491836374,0.618345694305081,-2.09189605471005,0.0364478151000691,0.11122999934312
"112399",158.356889381535,-0.462415547236832,0.221072335334465,-2.09169341128655,0.0364659502846468,0.111269735538959
"1633",250.280668922306,-0.305766084490984,0.146189953442329,-2.09156701463488,0.0364772658038815,0.111288654442469
"23219",901.963881609524,-0.174154442966228,0.0832706088085047,-2.09142752116447,0.0364897572741435,0.11131115525186
"112724",373.832497966047,-0.349635491771727,0.167208921213519,-2.09100979322303,0.0365271861054738,0.111409709927196
"84717",953.58736272297,0.141006725477028,0.0674532573678157,2.09043611797919,0.0365786412739729,0.111551011992789
"200933",892.461028757711,0.209305645381561,0.100148219286943,2.08995873188581,0.0366215069590975,0.11166608344809
"8345",7.08909885552785,-1.31824800295244,0.630878776874966,-2.08954247832259,0.0366589183219343,0.111764493695628
"7008",116.559640020679,-0.358097509113371,0.171385069771816,-2.08943235014663,0.0366688216883896,0.111779022649938
"3489",3.32121621753347,-2.04314529527639,0.978075637605149,-2.08894406191233,0.0367127588679393,0.111897279620466
"3110",2.14922067009839,-2.92041713765011,1.39822325020699,-2.08866297797422,0.0367380717116344,0.11195874606504
"442319",1.50243251804868,-3.98864032578023,1.90982672554218,-2.0884828306337,0.0367543025873727,0.111992522001524
"27152",657.669279466841,0.260065074474219,0.124535080345394,2.08828768370276,0.0367718917847524,0.112015206537556
"26298",1.40113879508272,-3.9010504876104,1.86806333592568,-2.08828598719717,0.0367720447274879,0.112015206537556
"100616113",52.0477009910086,0.511433761640517,0.244923136574205,2.08813984988947,0.0367852212769958,0.112039657581173
"6651",7167.6821356398,0.229545149748474,0.109950996580665,2.08770413081312,0.036824531997593,0.112139441965503
"8563",889.156537196116,0.13225589625928,0.0633511870512127,2.08766247982639,0.0368282916364918,0.112139441965503
"10844",1258.75007421197,0.120657842948497,0.0577979219272094,2.08758098778108,0.0368356484861723,0.11214614728032
"132299",116.943754228515,-0.499309882490828,0.239213465215537,-2.08729839702351,0.036861169602188,0.112208144097552
"26227",2831.9021281869,0.348581650491139,0.167006104049328,2.08723898132598,0.0368665374219193,0.112208784016687
"55867",170.031154539716,0.305066261549693,0.146176751458136,2.08696840302312,0.0368909908222134,0.11226750543126
"107984204",68.1793800604938,0.455731901179116,0.218383685862677,2.08684041291293,0.0369025626863047,0.112287014517936
"8605",17.7853259629445,-0.903004903175647,0.432789679035178,-2.08647513311483,0.0369356054292862,0.112371840542518
"84467",3.67287779908646,-1.90083631232739,0.911195906236288,-2.08608960961955,0.0369705067175059,0.112462296441004
"79903",846.58722250952,-0.185781808255705,0.0890770870407355,-2.08562958699745,0.0370121891272751,0.11257335197162
"8869",9.21619545068856,-1.3236075611655,0.634699952598946,-2.08540674336848,0.0370323952559009,0.112618696887999
"221927",541.501865769297,-0.200936001952019,0.0963559618321333,-2.08535100611709,0.0370374506450465,0.112618696887999
"89853",42.1222978957406,-0.535987800899631,0.257042881041755,-2.08520772381384,0.0370504490995756,0.112642477726435
"100505975",6.10494064086747,-1.60403177762274,0.769328915448754,-2.08497528873863,0.0370715436830416,0.112690862703403
